iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
239,20,12,12,13,12,414,7
240,11,10,33,15,11,402,8
241,13,13,61,13,18,365,7
242,15,12,81,17,11,345,9
243,14,12,113,11,14,318,8
244,15,16,132,16,10,292,9
245,14,11,138,13,9,300,5
246,15,10,146,11,12,287,9
247,14,14,169,12,14,263,4
248,12,14,190,17,11,236,10
249,10,9,224,12,11,213,11
250,16,18,220,8,9,212,7
251,16,8,222,10,13,214,7
252,12,13,243,11,16,182,13
253,13,11,228,14,8,203,13
254,10,14,243,14,11,187,11
255,14,12,268,13,23,152,8
256,19,10,261,10,16,164,10
257,12,10,287,8,12,154,7
258,18,13,287,5,13,138,16
259,8,15,297,9,10,136,15
260,12,13,298,11,12,131,13
261,10,11,316,13,15,108,17
262,16,7,334,10,11,102,10
263,6,10,330,13,15,107,9
264,17,10,323,9,16,103,12
265,13,16,333,8,8,102,10
266,14,17,313,10,12,110,14
267,15,9,370,12,11,65,8
268,9,12,365,7,17,71,9
269,12,12,350,10,23,71,12
270,13,14,327,5,14,110,7
271,15,18,310,16,8,109,14
272,11,17,299,9,12,127,15
273,17,6,287,6,11,157,6
274,10,9,258,19,11,172,11
275,9,12,254,14,20,177,4
276,6,18,237,11,11,202,5
277,17,12,221,13,17,203,7
278,16,10,204,10,14,224,12
279,13,17,193,8,10,242,7
280,14,12,183,8,11,248,14
281,4,17,168,8,9,270,14
282,9,10,177,23,14,240,17
283,5,8,162,14,10,283,8
284,12,12,158,11,10,281,6
285,6,8,131,9,17,305,14
286,13,13,143,12,8,290,11
287,9,14,127,14,12,297,17
288,12,10,115,11,13,309,20
289,9,12,119,13,18,309,10
290,13,12,102,9,15,326,13
291,15,11,96,12,11,325,20
292,11,11,94,15,14,331,14
293,9,9,109,15,11,320,17
294,7,12,93,13,14,338,13
295,11,13,88,19,10,333,16
296,13,12,88,13,13,341,10
297,19,9,90,11,15,333,13
298,19,12,72,10,16,351,10
299,7,13,62,13,5,381,9
300,18,8,51,11,17,376,9
301,9,14,54,8,9,389,7
302,14,13,50,10,10,383,10
303,9,8,55,7,13,386,12
304,12,19,47,10,12,375,15
305,16,9,40,12,9,396,8
306,15,14,44,12,12,384,9
307,11,9,47,10,14,390,9
308,17,11,48,7,13,385,9
309,14,13,50,10,2,387,14
310,16,8,69,12,14,362,9
311,7,10,98,16,8,338,13
312,10,18,137,12,15,284,14
313,21,11,139,10,11,284,14
314,10,15,162,13,9,271,10
315,13,11,178,16,9,251,12
316,13,7,177,6,5,264,18
317,8,13,210,7,10,229,13
318,12,12,194,15,14,229,14
319,16,7,209,9,12,227,10
320,11,15,222,14,3,214,11
321,10,13,228,19,13,196,11
322,11,8,263,7,12,180,9
323,11,11,262,17,7,170,12
324,7,9,291,12,7,157,7
325,7,11,288,11,9,147,17
326,5,12,292,10,16,146,9
327,8,4,298,14,13,146,7
328,12,17,310,6,12,118,15
329,18,11,301,17,11,120,12
330,9,9,328,13,8,114,9
331,10,8,333,8,8,111,12
332,17,15,340,11,10,85,12
333,10,11,356,10,12,78,13
334,10,14,347,10,9,90,10
335,10,10,349,4,11,94,12
336,13,19,341,15,10,81,11
337,12,9,360,9,11,77,12
338,9,23,335,18,14,80,11
339,13,5,359,12,11,75,15
340,11,12,364,17,10,61,15
341,14,5,385,10,8,54,14
342,21,13,355,17,12,60,12
343,18,15,379,13,8,49,8
344,9,11,387,16,9,48,10
345,13,16,367,14,17,53,10
346,13,12,382,22,13,40,8
347,15,13,384,10,11,48,9
348,13,17,388,15,9,42,6
349,14,14,382,15,15,39,11
350,11,15,387,12,12,41,12
351,6,12,399,12,6,42,13
352,20,10,389,8,10,44,9
353,16,5,362,33,16,42,16
354,15,12,338,54,16,41,14
355,12,18,331,70,14,38,7
356,11,7,316,97,13,25,21
357,12,11,290,125,11,27,14
358,7,9,275,126,17,40,16
359,8,10,254,160,17,27,14
360,14,16,236,169,15,28,12
361,7,14,227,195,10,27,10
362,18,11,194,212,11,29,15
363,14,10,207,220,11,14,14
364,10,9,189,220,20,25,17
365,9,13,164,250,14,23,17
366,5,10,170,261,8,22,14
367,9,9,172,251,12,27,10
368,9,8,160,265,8,24,16
369,7,13,157,270,6,28,9
370,12,11,149,286,5,19,8
371,14,10,128,298,13,16,11
372,8,10,117,304,11,30,10
373,17,10,122,311,6,13,11
374,10,10,123,304,14,18,11
375,12,15,105,321,6,20,11
376,6,18,93,333,9,18,13
377,13,11,79,348,7,24,8
378,15,8,106,314,10,23,14
379,15,8,128,294,11,18,16
380,12,17,141,277,10,15,18
381,12,11,156,274,5,20,12
382,11,14,184,246,8,12,15
383,4,12,197,234,12,17,14
384,9,14,203,239,3,8,14
385,9,13,237,200,9,17,5
386,6,21,217,208,7,20,11
387,13,37,184,204,24,15,13
388,9,35,225,177,10,17,17
389,18,39,208,172,17,21,15
390,18,37,259,144,9,11,12
391,15,40,265,135,10,10,15
392,9,40,251,144,17,12,17
393,13,37,284,119,7,19,11
394,19,28,284,125,7,16,11
395,10,38,285,119,18,12,8
396,6,33,309,110,10,15,7
397,12,29,316,101,8,16,8
398,10,27,313,101,13,13,13
399,5,37,320,86,13,17,12
