iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
188,75,225,15,17,14,13,57,144
189,72,212,19,14,14,13,55,161
190,64,232,14,12,9,17,61,151
191,68,231,10,14,20,13,54,150
192,54,241,16,15,13,16,76,129
193,53,261,12,14,12,12,81,115
194,52,240,10,8,9,15,108,118
195,37,237,13,13,7,17,132,104
196,37,205,11,13,21,9,150,114
197,35,203,12,14,10,12,153,121
198,43,190,5,15,13,11,160,123
199,45,198,10,11,11,13,178,94
200,32,186,12,10,7,8,204,101
201,41,138,5,11,9,13,223,120
202,37,149,15,8,12,17,222,100
203,35,138,10,12,14,16,244,91
204,29,144,15,14,12,7,257,82
205,36,131,7,11,9,8,276,82
206,27,115,13,14,7,10,304,70
207,36,107,13,10,13,8,283,90
208,24,124,12,12,11,7,314,56
209,28,124,12,14,11,13,290,68
210,27,146,8,12,14,10,275,68
211,34,163,10,9,12,7,265,60
212,26,187,7,13,13,12,226,76
213,22,217,12,10,16,12,211,60
214,23,225,10,11,16,22,193,60
215,22,238,18,15,15,14,183,55
216,26,249,9,13,14,9,197,43
217,29,263,12,16,8,12,185,35
218,19,273,3,10,13,16,183,43
219,21,277,10,11,9,13,177,42
220,20,285,6,16,10,10,180,33
221,21,279,8,16,13,14,168,41
222,22,291,10,18,14,18,154,33
223,13,317,14,16,15,8,151,26
224,15,326,7,15,12,11,145,29
225,17,331,13,13,20,10,120,36
226,20,337,10,11,13,12,124,33
227,12,329,11,16,23,13,128,28
228,17,344,7,10,28,11,117,26
229,18,349,11,14,23,12,108,25
230,18,363,11,11,25,19,87,26
231,12,377,10,13,25,18,82,23
232,22,360,8,24,24,12,91,19
233,15,385,11,12,19,15,74,29
234,13,379,14,14,16,15,84,25
235,13,372,13,13,18,14,94,23
236,13,361,18,12,14,17,96,29
237,13,339,20,9,18,11,132,18
238,10,329,13,8,14,12,160,14
239,24,305,5,8,17,9,176,16
240,10,283,14,14,19,15,187,18
241,15,251,13,14,26,13,205,23
242,17,257,9,9,19,12,224,13
243,11,246,8,13,14,15,234,19
244,13,251,14,12,17,9,230,14
245,14,235,17,11,14,11,248,10
246,7,276,11,8,12,11,221,14
247,8,254,11,16,20,10,224,17
248,12,243,7,17,16,7,247,11
249,7,226,14,10,18,7,268,10
250,12,221,8,7,16,7,275,14
251,10,223,10,9,12,9,266,21
252,11,224,10,10,12,11,263,19
253,11,166,10,12,14,7,322,18
254,14,172,11,14,19,15,299,16
255,11,159,9,14,18,12,324,13
256,17,155,4,11,14,8,325,26
257,9,148,10,22,19,13,325,14
258,14,138,9,40,15,9,318,17
259,9,144,9,62,18,8,292,18
260,11,134,11,87,15,5,277,20
261,11,131,11,126,11,7,245,18
262,14,121,17,138,11,9,240,10
263,12,129,14,146,11,9,223,16
264,12,103,10,156,18,13,237,11
265,19,88,13,156,13,14,243,14
266,14,83,11,148,13,10,262,19
267,19,83,10,166,12,12,244,14
268,16,77,10,201,13,13,219,11
269,13,102,11,217,13,6,182,16
270,7,85,14,219,15,19,193,8
271,18,82,11,236,11,17,176,9
272,9,72,14,255,13,19,165,13
273,19,74,12,216,12,10,203,14
274,11,62,21,237,12,16,192,9
275,20,62,13,262,16,14,162,11
276,11,50,14,281,12,12,163,17
277,10,48,13,301,12,11,158,7
278,10,55,11,306,12,9,149,8
279,16,63,14,310,10,10,131,6
280,6,65,7,317,14,8,132,11
281,11,30,10,349,16,13,120,11
282,18,43,14,354,13,11,98,9
283,6,50,15,354,7,16,107,5
284,13,42,16,335,11,9,123,11
285,11,33,5,361,12,13,114,11
286,15,26,20,362,11,13,105,8
287,13,35,11,386,6,14,87,8
288,14,35,15,375,8,9,93,11
289,19,35,12,379,13,12,80,10
290,8,32,10,382,13,13,86,16
291,3,35,9,404,16,8,68,17
292,4,28,15,410,15,12,72,4
293,15,41,10,400,17,9,57,11
294,14,24,8,408,14,8,75,9
295,15,32,10,401,7,18,65,12
296,16,20,8,402,11,16,70,17
297,11,31,5,412,5,11,76,9
298,16,16,9,449,12,7,42,9
299,21,15,13,414,16,14,56,11
300,11,25,12,430,11,14,46,11
301,13,22,12,436,9,21,38,9
302,20,16,5,457,12,5,39,6
303,12,22,14,432,12,18,39,11
304,15,16,8,431,15,17,43,15
305,7,23,11,441,14,10,41,13
306,6,25,19,449,6,14,32,9
307,12,9,8,460,8,15,35,13
308,13,22,11,447,17,10,33,7
309,13,15,13,452,13,19,23,12
310,13,10,20,457,15,10,25,10
311,10,13,17,459,8,15,31,7
312,9,22,16,453,10,5,39,6
313,11,13,14,459,11,12,31,9
314,7,13,8,460,17,16,27,12
315,15,15,8,457,13,10,31,11
316,13,8,15,461,8,15,26,14
317,15,13,15,434,19,11,45,8
318,11,7,11,436,7,11,62,15
319,10,14,8,407,10,8,90,13
320,9,9,20,371,13,11,110,17
321,12,32,8,340,8,6,138,16
322,10,16,16,322,14,13,155,14
323,14,13,15,314,7,14,168,15
324,7,9,14,281,13,10,215,11
325,19,10,17,266,8,18,206,16
326,10,16,11,269,14,15,197,28
327,12,8,21,234,7,14,221,43
328,11,11,20,237,16,8,211,46
329,8,13,11,217,7,11,213,80
330,16,10,11,186,10,20,188,119
331,12,11,12,211,19,11,163,121
332,18,12,12,183,10,10,162,153
333,13,6,14,188,14,12,151,162
334,8,11,12,180,13,13,148,175
335,15,13,10,157,15,12,133,205
336,16,13,10,146,15,21,131,208
337,10,10,13,134,17,6,143,227
338,15,9,14,145,9,11,120,237
339,8,5,13,128,12,14,129,251
340,9,7,10,125,17,12,139,241
341,8,12,9,115,10,8,173,225
342,14,9,13,103,15,17,189,200
343,13,15,11,111,10,12,203,185
344,13,10,10,91,18,10,208,200
345,11,15,8,102,13,17,224,170
346,9,13,16,78,12,17,254,161
347,14,13,12,74,16,9,258,164
348,11,14,11,83,12,14,263,152
349,13,14,14,70,8,12,262,167
350,6,8,15,75,14,11,270,161
351,5,9,10,77,13,11,307,128
352,11,13,8,70,11,13,279,155
353,7,12,15,39,11,12,321,143
354,15,7,14,67,15,7,277,158
355,8,12,14,48,10,18,268,182
356,12,14,13,42,15,9,251,204
357,17,17,20,38,12,6,269,181
358,12,15,14,55,12,11,229,212
359,9,12,13,35,10,3,249,229
360,12,7,11,64,9,10,232,215
361,13,14,11,63,12,13,215,219
362,14,18,7,74,12,14,193,228
363,14,21,21,78,12,13,182,219
364,19,18,8,99,9,12,171,224
365,11,9,10,118,18,5,181,208
366,18,13,12,129,13,16,156,203
367,9,14,15,135,17,12,150,208
368,16,8,12,164,15,12,141,192
369,13,14,17,181,12,6,125,192
370,8,13,12,195,14,12,117,189
371,6,14,12,216,12,12,115,173
372,14,15,12,245,16,6,119,133
373,4,13,15,244,7,13,119,145
374,13,7,13,277,10,11,95,134
375,11,13,11,284,14,8,100,119
376,14,11,7,290,13,14,100,111
377,8,10,10,276,18,15,108,115
378,10,12,18,249,10,6,150,105
379,8,10,14,220,15,14,162,117
380,12,11,13,222,13,9,192,88
381,9,8,11,180,14,9,219,110
382,8,13,8,202,11,10,232,76
383,4,10,13,192,11,12,248,70
384,11,16,10,166,10,16,264,67
385,11,14,15,160,21,10,262,67
386,14,15,13,133,11,11,298,65
387,14,9,14,152,4,15,289,63
388,7,12,10,128,14,9,321,59
389,13,14,12,121,7,5,320,68
390,13,13,9,123,10,15,326,51
391,13,17,19,117,13,11,320,50
392,12,11,21,98,12,12,340,54
393,10,8,13,117,10,12,334,56
394,6,12,16,86,15,14,338,73
395,10,14,15,93,12,13,351,52
396,14,10,13,93,15,6,351,58
397,13,11,11,71,21,14,374,45
398,12,10,19,85,12,10,368,44
399,13,19,10,72,14,8,377,47
