iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
387,15,11,11,11,9,419,14
388,15,16,8,9,10,419,13
389,13,11,7,12,14,424,9
390,13,13,9,13,11,415,16
391,15,14,12,14,7,416,12
392,9,11,12,7,6,435,10
393,12,13,15,6,14,419,11
394,18,6,12,10,12,418,14
395,11,12,12,12,11,420,12
396,14,17,13,8,10,417,11
397,18,16,11,10,13,414,8
398,13,8,16,15,5,421,12
399,13,16,11,10,9,418,13
