iteration,exchangeRandom,inversion,swap,scramble,randomShuffle,addRandomly,shift
209,390,12,22,12,15,32,7
210,382,15,16,8,15,44,10
211,390,15,14,15,8,29,19
212,398,17,11,15,8,31,10
213,388,13,14,14,11,38,12
214,397,14,14,14,17,23,11
215,411,15,4,12,13,29,6
216,389,17,7,11,9,41,16
217,395,17,14,20,15,23,6
218,385,21,13,18,13,30,10
219,403,15,10,12,13,25,12
220,408,11,8,13,10,28,12
221,402,9,10,15,18,24,12
222,391,20,14,6,17,28,14
223,409,13,11,22,14,16,5
224,389,14,15,14,14,29,15
225,402,19,16,15,7,18,13
226,407,17,8,15,9,23,11
227,409,13,12,14,8,23,11
228,414,14,14,14,6,17,11
229,408,17,4,8,21,24,8
230,415,13,14,10,8,22,8
231,403,10,15,15,16,15,16
232,414,15,18,15,9,12,7
233,413,16,10,16,12,15,8
234,414,13,10,6,11,28,8
235,411,10,15,10,14,23,7
236,408,14,10,14,9,21,14
237,415,13,9,14,7,17,15
238,431,14,6,11,10,12,6
239,422,13,9,12,9,17,8
240,411,21,12,10,9,19,8
241,410,11,9,15,8,18,19
242,421,6,9,11,13,19,11
243,422,17,7,8,6,19,11
244,422,10,10,11,10,13,14
245,421,15,9,12,6,16,11
246,403,13,16,11,11,25,11
247,417,16,13,19,8,8,9
248,415,11,16,8,10,13,17
249,411,15,11,9,14,17,13
250,417,11,7,19,8,18,10
251,411,18,15,9,12,16,9
252,413,15,11,14,16,9,12
253,417,13,10,13,12,9,16
254,409,11,16,12,12,16,14
255,434,13,7,10,8,9,9
256,426,9,16,13,6,12,8
257,428,10,9,8,9,12,14
258,424,15,8,11,12,10,10
259,422,9,15,11,9,13,11
260,415,12,9,15,14,13,12
261,420,8,13,12,9,9,19
262,424,15,8,5,9,14,15
263,418,10,11,13,11,20,7
264,392,11,7,11,9,45,15
265,375,7,13,11,8,69,7
266,343,10,12,12,9,88,16
267,332,10,10,7,10,111,10
268,307,12,9,11,11,124,16
269,304,8,9,10,13,134,12
270,280,12,7,11,14,157,9
271,245,16,16,9,13,171,20
272,256,14,5,16,5,176,18
273,221,17,17,10,12,197,16
274,204,12,12,12,15,224,11
275,207,5,18,11,8,220,21
276,214,5,11,14,11,230,5
277,181,19,13,13,5,246,13
278,158,15,14,10,17,262,14
279,175,10,12,15,6,259,13
280,149,10,11,11,10,284,15
281,147,15,15,9,15,276,13
282,116,13,18,14,15,303,11
283,126,8,8,10,16,312,10
284,131,11,5,16,8,311,8
285,99,15,15,15,15,313,18
286,116,10,4,17,5,322,16
287,105,12,10,12,16,325,10
288,100,17,10,10,13,330,10
289,106,9,11,9,11,330,14
290,87,16,8,14,10,343,12
291,80,19,12,13,13,340,13
292,82,15,11,12,12,350,8
293,82,14,10,7,14,351,12
294,68,15,13,13,12,360,9
295,51,14,19,15,14,365,12
296,65,12,12,13,17,356,15
297,66,8,15,10,12,364,15
298,64,15,4,10,8,376,13
299,51,4,13,14,8,389,11
300,46,15,6,11,13,389,10
301,51,17,5,12,13,380,12
302,50,8,12,12,16,379,13
303,33,16,10,17,11,391,12
304,40,15,11,16,11,385,12
305,36,12,7,17,21,387,10
306,41,20,14,9,11,385,10
307,40,13,5,13,18,386,15
308,34,15,10,14,16,391,10
309,33,10,14,11,10,405,7
310,34,10,11,14,15,401,5
311,31,14,11,9,15,400,10
312,33,12,12,10,9,400,14
313,28,23,11,10,12,400,6
314,30,10,9,12,8,404,17
315,25,11,11,10,11,405,17
316,26,11,12,11,11,408,11
317,29,13,11,10,18,402,7
318,26,6,10,15,6,418,9
319,20,14,10,17,12,409,8
320,27,13,16,6,10,408,10
321,22,11,10,16,19,401,11
322,22,12,8,9,11,412,16
323,31,10,16,18,16,391,8
324,23,15,10,10,8,401,23
325,19,12,10,10,11,409,19
326,21,8,7,17,11,421,5
327,21,9,8,12,17,408,15
328,20,16,15,8,14,407,10
329,22,14,9,5,14,410,16
330,18,18,7,8,16,411,12
331,23,14,16,9,19,402,7
332,17,14,9,13,8,416,13
333,17,10,8,11,11,425,8
334,18,12,8,18,11,414,9
335,20,9,18,16,16,402,9
336,16,13,18,6,9,422,6
337,12,10,17,11,15,413,12
338,20,11,34,17,16,381,11
339,21,9,49,12,19,362,18
340,14,14,70,12,12,360,8
341,15,19,91,14,8,326,17
342,20,14,82,9,15,337,13
343,15,14,124,12,16,296,13
344,12,13,129,9,15,299,13
345,12,9,146,16,9,287,11
346,16,14,149,9,16,270,16
347,12,15,185,14,10,248,6
348,13,14,193,2,13,237,18
349,10,8,237,10,15,195,15
350,10,13,220,13,10,211,13
351,15,17,239,9,9,193,8
352,6,14,250,8,7,192,13
353,17,10,240,16,10,185,12
354,8,10,271,10,8,167,16
355,16,12,266,12,17,152,15
356,11,12,295,9,5,146,12
357,21,12,270,15,8,151,13
358,13,19,280,17,12,137,12
359,11,10,282,13,8,156,10
360,8,16,272,7,13,166,8
361,17,12,269,12,9,155,16
362,13,15,273,11,13,153,12
363,16,10,276,14,9,146,19
364,16,15,276,13,16,142,12
365,12,16,278,18,11,146,9
366,12,16,280,10,16,142,14
367,12,13,271,6,17,163,8
368,11,11,273,9,9,166,11
369,14,20,240,14,14,180,8
370,13,16,224,11,12,208,6
371,12,22,193,14,13,222,14
372,12,12,191,13,16,237,9
373,11,11,183,12,14,255,4
374,10,16,197,18,10,223,16
375,10,15,187,18,16,236,8
376,15,11,159,15,16,266,8
377,9,16,138,13,16,287,11
378,15,6,130,29,11,287,12
379,13,11,137,51,8,258,12
380,10,15,131,75,11,240,8
381,12,14,127,99,17,210,11
382,21,8,109,130,6,205,11
383,13,11,124,135,6,191,10
384,11,9,114,160,9,177,10
385,16,12,94,169,10,179,10
386,19,12,95,180,14,159,11
387,16,15,81,219,10,143,6
388,14,10,75,220,11,149,11
389,16,13,68,217,8,157,11
390,10,9,65,228,14,150,14
391,15,12,78,251,11,115,8
392,11,13,71,242,14,127,12
393,8,16,63,207,16,170,10
394,15,11,79,184,16,176,9
395,13,4,52,194,13,200,14
396,19,17,53,174,12,204,11
397,13,9,61,174,7,214,12
398,17,12,60,153,18,216,14
399,12,15,49,162,12,228,12
