iteration,exchange,exchangeRandom,inversion,swap,scramble,randomShuffle,add,addRandomly
364,13,15,18,43,11,15,160,285
365,19,13,5,48,11,18,139,307
366,20,8,17,35,11,10,149,310
367,16,15,11,42,7,10,160,299
368,16,8,11,27,9,14,193,282
369,10,16,9,36,9,10,205,265
370,20,10,16,40,10,11,214,239
371,15,9,11,27,16,11,220,251
372,15,16,8,37,11,7,244,222
373,7,6,19,22,11,15,277,203
374,10,12,20,39,11,15,249,204
375,20,12,11,33,15,15,207,247
376,14,17,14,56,19,9,207,224
377,19,8,14,54,15,20,210,220
378,16,12,15,71,8,14,200,224
379,14,11,17,65,12,11,183,247
380,17,13,7,61,9,7,167,279
381,15,12,16,54,8,10,156,289
382,13,12,8,52,10,15,168,282
383,10,12,10,56,14,12,144,302
384,13,9,17,49,12,18,131,311
385,13,16,8,48,9,18,137,311
386,7,9,9,42,17,13,145,318
387,20,15,11,38,30,18,108,320
388,11,11,13,39,48,10,95,333
389,17,13,13,51,65,22,103,276
390,12,12,18,47,91,22,99,259
391,9,13,16,37,113,20,102,250
392,7,10,17,25,115,11,112,263
393,12,8,15,32,111,13,72,297
394,20,12,13,37,128,11,88,251
395,9,9,9,31,154,10,103,235
396,8,12,12,30,195,12,60,231
397,12,12,12,35,178,13,77,221
398,14,10,12,29,220,13,70,192
399,17,6,7,27,215,10,74,204
